,id,q,count,classes
8728,8729,"Здравствуйте. Хотела бы узнать, проходят ли у вас какие-нибудь мастер классы для инструкторов по адаптивной физической культуре? Либо курсы повышения квалификации не только с теоретической базой, но и с практической?",0,
8729,8730,"Вопрос №39235: Евгений, 01.02.2018 15:09 Ответ: Если у вас есть диплом СПО и речь идет о средне-специальном образовании, то поступление возможно либо по внутренним вступительным испытаниям ВУЗа или по результатам ЕГЭ (полученным не ранее 2014г.). Нет, полное среднее",0,
8730,8731,"Я узнал, когда подавал документы, что по льготе можно претендовать по квоте только на одно направление из двух, которые я выбрал, если я правильно выражаюсь. Но в рейтинговых списках я увидел, что я нахожусь вне конкурса по обоим направлениям. Объясните, почему так получилось?",0,
8731,8732,"Я хочу поступить на психолога, но у вас нет бюджетных мест, к сожалению. Но все же, хочу спросить, я являюсь ребёнком - сиротой, живу с опекуном - бабушкой. Какие льготы мне предоставляются? Подскажите, пожалуйста, подробнее.",0,
8732,8733,Когда в рейтинговых списках появятся балы людей проходивших вступительные испытания?,0,
8733,8734,"Здравствуйте,скажите пожалуйста,почему в рейтинговых списках до сих пор не проставлены баллы.Сдaвали вступительные испытания по материалам НГТУ",0,
8734,8735,"Добрый день! Подскажите пожалуйста, когда будут внесены все баллы поступающих?",0,
8735,8736,Здравствуйте. Когда в конкурсном списке будут проставлены резцльтаты вступительных испытаний?,0,
8736,8737,Добрый день! У меня в списке не баллов? Когда появится результат?,0,
8737,8738,"добрый день. у меня 127 баллов суммарно русский 43 математика 39 общество 45 хочу поступить на менеджмент маркетинг сколько баллов нужно для контракта ? и если я его заключу, то я точно буду зачислен? и могу уже не волноваться? или как?",0,
8738,8739,Остались ли какие либо контрактные места или в данном году они уже закончились? Заранее спасибо!,0,
8739,8740,"Возможно ли, попасть с элементарным уровнем английского языка , на курсы к подготовке к егэ ?и какая цена? (если да)какие варианты есть расписаний занятий ?можно ли брать больше академических часов ?и по истории тот же вопрос ?",0,
8740,8741,"Здравствуйте , а вступительные испытания проводятся для всех ?",0,
8741,8742,На очное обучение уже документы нельзя подовать?,0,
8742,8743,"Здравствуйте, подскажите, пожалуйста, когда заканчивается приём документов, поступающих по результатам ЕГЭ во вторую волну?",0,
8743,8744,"Здравствуйте, я закончила юридический колледж по специальности: право и организация социального обеспечения. Могу я поступить в ваш университет по собеседованию? На контрактной основе",0,
8744,8745,"Здравствуйте Я Анохин Геннадий Андреевич на счет поступления.я подал документы в ваш университет на бюджет и на контракт.Мне сказали дать ответ до 26 июля.Если я сейчас согласен подписать контракт,могу не приезжать в университет,а сделать все по электронной почте?",0,
8745,8746,"Здравствуйте, вы принимаете копии документов или отсканированные если по эл.почте ?",0,
8746,8747,"Здравствуйте, а если заявление напечатано на двух отдельных листах, это имеет какое-то значение? Просто в личном кабинете написано, что нужно на одном листе с двух сторон, а документы уже отправлены по электронной почте",0,
8747,8748,Добрый день! У родителей отсутствует возможность приехать лично на подписание договора. Возможно использование электронной подписи?,0,
8748,8749,"Здравствуйте, я учусь в Казахстане, повлияют ли мои оценки в аттестате на поступление? Спасибо.",0,
8749,8750,"Добрый день, сдавал экзамены в РК набрал математика-78 Русский-69 физика-50 (общий-197) . Смогу ли я поступить на бюджет если допустим проходной балл на наноинженерию в прошлом году был 176?(или на какую либо другую специальность)",0,
8750,8751,Добрый день! Какой шанс поступления на 09.03.01 или на 09.03.02 с суммарными баллами 208?,0,
8751,8752,"Здраствуйте, сдал математику(профильную) на 50 баллов, русский 53 и физику на 60. Могу ли я поступить на Конструкторско-технологическое обеспечение машиностроительных производств?",0,
8752,8753,Добрый день. Хочу подать документы на специальность 37.03.02 Кконфликтология. ЕГЭ: рус.яз - 62 общество-48 история -36. Общий балл 146. Могу рассчитывать на поступление в ваш ВУЗ? Рассматриваю и платное обучение в том числе. Какие еще можете предложит варианты? Есть ли возможность поступить на специалитет (учитывая мои баллы). Спасибо за ответ.,0,
8753,8754,Физика 55 Математика 50 Русский 60 165 баллов На что я смогу поступить на бюджет?,0,
8754,8755,"Подскажите пожалуйста, при поступлении в заявлении можно ли указать несколько направлении, и если ты не прошел по конкурсу на бюджетное место по одной специальности, можно ли надеяться что пройдешь по другой специальности?",0,
8755,8756,"Здравствуйте, я очень хочу поступить в ваш ВУЗ в 2019 году, у меня несколько вопросов, будьте добры: 1) Можно подать заявление об зачислении на конкурсную группу на два факультета. Например, на ФЭН Электроэнергетика и электротехника и на ФМА Автоматизация технологических процессов и производств. Или на один факультет, но на несколько его направлений ?? 2) Возможен вариант отправить документы через личный кабинет и какова вероятность попадания на бюджет таким способом ?? Или лучше приехать, написать заявление лично и подать оригинал?? 3) Сколько баллов дает золотой значок ГТО?? На этом пока все, буду благодарен на ваш отклик))",0,
8756,8757,"Вечер добрый, хотел поступить ИДО в магистратуру на заочку на Техносферную безопасность, являюсь иностранным гражданином, как можно сдать вступительные испытания или надо ехать??",0,
8757,8758,"Здравствуйте,скажите,возможно ли подать заявление на сдачу вступительных испытаний в электронном виде?",0,
8758,8759,"Как происходят вступительные испытания для тех, кто хочет поступить в идо? Я из Челябинска, нужно ли будет приезжать в Новосибирск или есть возможность сдать удалённо? Закончил колледж.",0,
8759,8760,"Можно отправлять документы в электронном виде для поступления7если да,то оригинальные потом через какое время можно привести?",0,
8760,8761,Мой сын сейчас проходит службу в рядах РФ. Он собирается поступать в НГТУ. Подать документы до 10 июля он может не успеть (служит далеко). Как поступить в таком случае?,0,
8761,8762,"Здавствуйте! скажите пожалуйста я гражданин Казахстана какие документы мне нужно предоставить для поступления в магистратуру? 10 июля начинаются вступительные экзамены до 17 июля, можно ли в течении этого времени подать документы? или их нужно оформить до вступительных экзаменов? Спасибо",0,
8762,8763,Добрый день! Как я могу записаться на вступительные экзамены?,0,
8763,8764,"Здраствуйте,я хочу поступить в ваш вуз на специальность менеджмент.Я окончила среднее специальное обрзование с красным депломом на базе 9 классов.Живу очень далекоот Новосибирска (Забайкальский край) и возможности приехать на поступление у меня нет.возможно ли сдать вступительные испытания и документы на поступление по почте или Электронно?",0,
8764,8765,"Есть ли возможность подать документы в электронном виде, и если да, то как это сделать?",0,
8765,8766,"Добрый день! Подскажите пожалуйста в какое окно приемной комиссии досдать недостающие документы (согласие на зачисление оригинал), все остальные документы уже предоставлены.",0,
8766,8767,"Здравствуйте, хочу подать документы на заочную форму обучения, имею диплом СПО Электрические машины и аппараты на какие специальности по заочной форме обучения я могу продолжить обучение. Документы на заочную форму обучения подаются с 20 июня?",0,
8767,8768,"Правда ли, что подачу документов (оригиналов) в магистратуру по второй волне продлили до 8 августа?",0,
8768,8769,"Здравствуйте. Хотелось бы узнать, почему есть подготовительные курсы только для поступающих после школы? Что делать ребятам со среднеспециальным образованием, которым не удалось сразу после среднеспециального учебного заведения поступить в ВУЗ (был перерыв в два года)? Возможно для них посещение курсов? Спасибо.",0,
8769,8770,"Если я подам электронно согласие и документы, я буду зачислен? Первичное согласие, только на первую волну, то есть я не могу исправить это согласие?",0,
8770,8771,Зачисление происходит только при наличии согласия на зачисление и подлинника?...или только подлинника(без согласия)?,0,
8771,8772,"Здравствуйте,я из другого города, документы подаю через Личный кабинет в электронном виде, если в последующем я пройду по конкурсу,по условиям до 1 августа надо подать заявление на зачисление и оригинал, вопрос: могу ли я отправить оригинал документов по почтовой связи через курьера или требуется подать их лично? спасибо заранее.",0,
8772,8773,"Здравствуйте. Я буду подавать документы в эл. виде. Допустим, я буду в списках зачисленных, нужно ли мне ехать к вам, чтобы предоставить оригиналы документов? Нахожусь далеко от вас. Поэтому и не знаю, смогу ли я потянуть расходы на дорогу, туда и обратно. Ну, и получается потом еще раз ехать, чтобы заселять уже в общежитие",0,
8773,8774,Подлинники каких документов нужно отправлять в вуз?,0,
8774,8775,"Я подал документы в электронном виде(без согласия).Теперь хочу подать подлинник, какие документы нужно принести в приёмную комиссию?",0,
8775,8776,26 числа будут известны результаты. Меня уведомят о поступлении или нужно самой следить за обновлениями на сайте? И когда лучше отправить подлинники? Сейчас или после результатов?,0,
8776,8777,"Здравствуйте,выездные консультации проводятся на бесплатной основе?",0,
8777,8778,Здравствуйте подскажите пожалуйста а на 2018 год поменяются баллы на факультеты МТФ и ФЛА?,0,
8778,8779,"Здравствуйте,скажите пожалуйста Конкурс 2017 будет отличаться баллами на 2018 год,если да то когда будет информация на сайте?",0,
8779,8780,"4 июля 2018 года я отправила документы по электронной почте,прошло 5 дней, а числе конкурсантов меня нет. В личном кабинете написано, что документы проверяются. Что делать?",0,
8780,8781,Подойдкт ли девушке специальнось Эксплуатация леталельных аппаротов?,0,
8781,8782,Добрый день.Планируем передать оригиналы и согласие с доверенным лицом. Какой формат нотариальной доверенности потребуется? На право подписи или иных действий?,0,
8782,8783,"здравствуйте.Отображается ли информация в рейтинговых списках у тех, кто донёс до 1 августа подлинник или написал согласие (ранее была копия)? И означает ли, что если абитуриент не принёс подлинник, то он выбывает из участия в конкурсе?Или это все будет видно только 3 августа после приказа?",0,
8783,8784,Вы приедете в Кыргызстан в 2019 году для принятия обутурентов?,0,
8784,8785,"Я живу в Кыргыстане и хочу поступить на ваш универ. Вы пролетите для набора абитуриентов к нам или нам придётся поехать в Россию. Если пролетите, то пожалуйста скажите где и когда? Для набора 2018-2019-год",0,
8785,8786,Где посмотреть списки поступивших студентов?,0,
8786,8787,"Здравствуйте , ранее был статус (в примечании) Имеется вероятность быть зачисленным 3-го августа при предоставлении подлинника и согласия не позднее 1-го августа по одному из направлений , а сейчас отсутствует - нужно ли мне приезжать с оригиналами или я не прохожу по конкурсу?",0,
8787,8788,"Добрый день! Меня зовут Валентина. В данный момент я живу в США и хотела бы получить второе высшее образование дистанционно по психологии . Первое высшее образование экономист. Подскажите пожалуйста могу ли я полностью учиться дистанционно, сколько времени длится обучение на второе высшее и правила подачи документов? Благодарю за ответ!",0,
8788,8789,"Здравствуйте, я в этом году 2018 заканчиваю СПО юриспруденция , возможно ли поступит в ваш вуз на заочное отделение юриспруденция сдав вступительные внутренние экзамены ВУЗа?",0,
8789,8790,"Здравствуйте, можно к вам с колледжа с 3 курса перевестись на 3 курс в Вуз ?",0,
8790,8791,"Здравствуйте, где можно узнать проходные балы для поступления на бюджет? И до какого числа можно подавать документы для поступления на бюджет?",0,
8791,8792,Здравствуйте. В каком разделе на сайте можно найти проходные баллы на бакалавриат?,0,
8792,8793,"Здравствуйте, могу я узнать проходной балл по специальности информационные системы и вычислительная техника , а также специальность техносферная безопасность?",0,
8793,8794,"Какой проходной балл на факультеты, где надо было сдавать третий предмет информатика? Заранее спасибо",0,
8794,8795,"Известны ли проходные баллы на бюджет 2018г? Если нет, то когда их можно будет узнать?",0,
8795,8796,"Добрый вечер, ответьте, пожалуйста на несколько вопросов: где можно найти всю информацию для поступления на факультет среднего профессионального образования на базе НГТУ? Так как на сайте больше информации для высшего образования. Какие имеются направления для поступления и есть ли возможность подать на бюджетное обучение после 11 классов? Сколько стоимость обучения, если нет бюджета? Можно ли подать документы в электронном формате? И какие документы подаются? Заранее благодарна за ответ.",0,
8796,8797,"А как можно узнать о стоимости обучения на направленииПрограммирование в компьютерных системах (СПО)? В разделе Стоимость обучения на 5 лет расписано, видимо это касается высшего образования?",0,
8797,8798,Добрый день. При подачи документов в электронном виде высветилось: ошибка шрифта в сканах. Как это исправить? Спасибо.,0,
8798,8799,"Как получить пароль от личного кабинета, если я отправляла документы по почте?",0,
8799,8800,"Я не прохожу на бюджет по всем 3 направлениям указанным в заявлении. Могу ли я переписать заявление на другое направление, но на этом же факультете?",0,
8800,8801,"Если во вторую волну не получится поступить на бюджет в последний час приёма, то когда следует подавать согласие на контракт?",0,
8801,8802,Добрый день. Учусь в Авиационном колледже Новосибирска. Хочу поступать на ФЛА. Какие условия поступления после колледжа у меня будут ? Константин,0,
8802,8803,"Здравствуйте. У меня назрел очень важный вопрос. Я заканчиваю последний курс в колледже и планирую поступать к Вам, но совершенно на другую специальность. Нужно ли будет мне сдавать его или достаточно вступительных экзаменов?",0,
8803,8804,Здравствуйте. Я собираюсь поступить в магистратуру. Есть ли разница на каком потоке сдавать вступительные экзамены? Могу ли я рассчитывать на бюджетное место во время 2-го потока или бюджетники все зачисляются после 1-го потока?,0,
8804,8805,"В чем разница между бакалавром и специалитетом? Нужно ли после специалитета идти в магистратуру, как после бакалавра или можно сразу в аспирантуру?",0,
8805,8806,"Здравствуйте, с какими минимальными баллами к вам поступили на бюджет за 2017 год и с каким средним баллом результатов ЕГЭ? Есть ли шанс поступить на бюджет с 156 баллами? Заранее спасибо за ответ.",0,
8806,8807,"Здравствуйте,могу ли я повторно отправить заявление на поступление,если я отзывал его по некоторым причинам?",0,
8807,8808,"Училась в НГТУ, но была отчислена. Можно ли поступить ещё раз на этот же или другой факультет. И есть ли лимит по поступлениям? (гражданка Казахстана)",0,
8808,8809,"Возможно ли поступить на первый курс с академической справкой, а затем сдать академически задолженности (разницу в программах) и перевестись на курс выше?",0,
8809,8810,Здравствуйте. Я сдавал вступительные экзамены математика русский физика а факультет выбрал информационная безопасность будет ли у меня возможность перевестись на выбранный факультет?,0,
8810,8811,"Здравствуйте. Планирую поступать на ИДО по направлению Самолето- и вертолетостроение. Скажите, пожалуйста, нужен ли диплом колледжа или института или возможно поступление после 11 классов? И еще. Обучение полностью проходит дистанционно или возможно посещать учебное заведение? Спасибо.",0,
8811,8812,Можно ли поступить в ваш ВУЗ онлайн?,0,
8812,8813,Возможно ли поступить на второй курс в следующем году после окончания первого в другом вузе?,0,
8813,8814,"Здравствуйте. Имеется ли у меня возможность поступить в университет в 2018-ом году на бюджет, проходя срочную службу? Мои результаты ЕГЭ, полученные в 2014-ом году, таковы: математика - 95, 100 с олимпиадой; физика - 94; русский язык - 76. Срочную службу заканчиваю 13-го декабря 2018-го года. Заранее спасибо.",0,
8814,8815,"Здравствуйте,меня зовут Ольга!Мой сын заканчивает техникум,нужно ему сдавать ЕГЭ для постуления в ваш университет?",0,
8815,8816,"По результатам ЕГЭ,если я сдавала в 2013 году,при поступление надо будет перездавать?Т.е не важно,если я буду поступать после колледжа,вступительные нужно сдавать все равно?",0,
8816,8817,"Подскажите, пожалуйста, нужно ли писать вступителтные экзамены, проводимые ВУЗом, или достаточно только результатов ЕГЭ?",0,
8817,8818,Добрый день! Я учусь в колледже в Казахстане на четвёртом курсе могу ли я поступить на второй курс после колледжа на свою специальность моя специальность :автоматизация и управления,0,
8818,8819,Обязательно ли нужно писать вступительные экзамены? При каких условиях их можно не писать ?,0,
8819,8820,"Можно ли поступить в магистратуру НГТУ, по результатам всероссийской олимпиады Я - профессионал ?",0,
8820,8821,"Здравствуйте, я хочу поступить после армии. Имею за плечами среднее специальное образование. Мне придётся у вас ЕГЭ сдавать?",0,
8821,8822,"Добрый день!Такой вопрос,закончила колледж в 2016 году,можно ли поступить на заочное отделение и нужно ли мне сдавать вступительные экзамены?",0,
8822,8823,"Подскажите пожалуйста, будет ли возможность поступления в 2018 году в НГТУ в магистратуру на факультет АВТФ на направления 1) 09.04.01 Информатика и вычислительная техника (кибербезопасность информационных систем) 2) 09.04.03 Прикладная информатика без вступительных испытаний, если я являюсь победителем олимпиады Я-профессионал по направлению Информационная и кибербезопасность?",0,
8823,8824,"Можно ли поступить в магистратуру НГТУ, по результатам всероссийской олимпиады Я - профессионал ?",0,
8824,8825,Здравствуйте.Хотелось бы узнать можно поступить в ваш ВУЗ по итогам юге или надо сдавать экзамены в самом вузе?,0,
8825,8826,Здравствуйте. Обязательно ли сдавать вступительные экзамены? Или же без вступительных экзаменов можно поступить в вуз(по результатам ЕГЭ)?,0,
8826,8827,"Добрый день. Отчислился в прошлом году по собственному из НГАУ перед госами, в мае. Учился на бюджете. Возможно ли поступить в НГТУ на бюджет? Например на лингвистику? Если да, то на какой курс, и что нужно сделать?",0,
8827,8828,"Здравствуйте, хотелось бы поступить в ваш университет на заочное отделение машиностроения. Я гражданин Республики Казахстан, закончил машиностроительный колледж. Вопрос, могу ли я поступить в ваш университет на платное отделение на третий курс факультета машиностроения?!",0,
8828,8829,"Здравствуйте, мой сын заканчивает техникум по специальности Информационные системы. Можно ли поступить в ваш ВУЗ по собеседованию на направление Информатика и Вычислительная техника? Можно ли еще на какие-то направления той же группы профессий?",0,
8829,8830,"Доброго дня. вопрос о поступлении. Есть незаконченное высшее образование. 3 курса, направление юридическое.(документы на руках) интересует дистанционное обучение. направление конфликтология. Как будет происходить поступление? Нужно ли будет сдавать экзамены, или зачисление возможно на 2й курс, со сдачей недостающих дисциплин?",0,
8830,8831,"Здравствуйте, подскажите где можно ознакомиться с минимальными вступительными баллами на бюджет в вашем университете",0,
8831,8832,"Добрый день! Хочу поступить в ваш университет, в 2019 году на Лингвистику (Перевод и переводоведение). У меня несколько вопросов: 1. Возможно ли поступить на базе юридического высшего образования РАНХиГС на Лингвистику (Перевод и переводоведение) без ЕГЭ, а по вступительным экзаменам вашего университета? 2. Сколько лет учиться на бакалавра, на базе высшего образования в моем случае? 2. Будет ли в 2019 году набор на специальность Лингвистика (Перевод и переводоведение) на очно-заочную (вечернюю) форму обучения? 3. Где посмотреть список предметов, которые будут по специальности Лингвистика (Перевод и переводоведение), год набора 2019. 4. Где посмотреть стоимость обучения на 2019 год набора?",0,
8832,8833,Имею 1 высшее. При поступлении на заочное в какой форме сдавать экзамены? (профессии не смежные),0,
8833,8834,Документы для поступления на следующий год необходимо будет заново заполнять или у вас все сохранится?,0,
8834,8835,"Здравствуйте. Планирую поступать в НГТУ на ИДО, параллельно получая другое высшее образование. Скажите, пожалуйста, можно ли вместо оригинала аттестата за 11 класс подать его копию? Если оригинал будет храниться в другом учебном заведении. Спасибо",0,
8835,8836,Нужны ли публикации для поступления на ФГО журналистика?,0,
8836,8837,Какие требование к абитуриентам поступающим на базе СПО? Средний балл аттестата или еще что-то?,0,
8837,8838,"Добрый вечер! Не могли бы вы проконсультировать меня по некоторым вопросам. Я закончу колледж в этом году по специальности Право и организация социального обеспечения с квалификацией Юрист. У меня есть желание, поступить в ваш ВУЗ с целью получения высшего образования в направлении Теплоэнергетика и теплотехника (как я поняла на вашем сайте это программа бакалвриат (Факультет энергетики)), на заочное отделение платной основы. Какие будут предусмотрены вступительные испытания? И Что вообще нужно для поступления на эту профессию? И есть ли у меня вообще возможность поступить на эту профессию? Второй вариант - это Юридический факультет, Юриспруденция, на заочное отделение платной основы. Это программа специалитет или балавриат? Что будет вступительным испытанием ? Нужны ли результаты ЕГЭ? Если поступать после колледжа На какой курс могут сразу меня принять после колледжа? Какой срок обучения? Какова будет стоимость обучения за год?",0,
8838,8839,"Здравствуйте,написал тестирование на 143 балла в сумме.Математика 54 Физика 48 и Русский 41 есть шанс поступить?",0,
8839,8840,"Добрый день,я из Казахстана. По вступительным испытаниям: математика, русский, информатика я набрал 168 баллов. Есть ли у меня возможность поступить на бюджет по конкурсу?",0,
8840,8841,"Добрый день, я ваш будущий абутариент, подскажите пожалуйста сколько баллов нужно набрать в сумме, чтобы поступить на ФБ ?",0,
8841,8842,"Подскажите по какому принципу осуществляется прием на коммерческой основе? В плане, если желающих допустим 100 человек, а набор всего 30.",0,
8842,8843,"Здравствуйте, я пришла поступать после колледжа. На сайте было написано,что возможно пройти собеседование, но его мне по какой-то причине не назначили.Что делать ? Я подала документы на бизнес факультет и окончила колледж с дипломом экономиста, квалификац. бухгалтер.",0,
8843,8844,"Хотела бы поступать в НГТУ на направление Экономика, профиль Бухгалтерский учет, анализ и аудит (второе высшее). Могу ли я это сделать, обучаясь параллельно в другом ВУЗе на 4 курсе на направлении механика и математическое моделирование? Правильно ли понимаю, что вступительные испытания нужно будет сдавать в июле (математика, русский язык и обществознание)? Они будут такие же, как для поступающих на 1 курс по программе первого высшего? Будет ли сокращен срок обучения путём перезачёта уже изученных (при получении первого высшего) дисциплин? Какой итоговый срок обучения получается в среднем? И последнее, где можно посмотреть варианты вступительных испытаний, которые проводились в НГТУ после 2008г?",0,
8844,8845,"Здравствуйте, если к вам поступать после колледжа на заочное обучение какие вступительные экзамены и как с вами связаться для того, чтобы оставить заявку?",0,
8845,8846,Доброго времени суток. У меня сын учится в колледже на отделении Операционная деятельность в логистике. После окончания колледжа планирует поступать далее в ВУЗ.ЕГЭ не сдавал. В этом случае какие условия поступления? Нужно сдавать ЕГЭ или можно поступить по результатам вступительных испытаний в ВУЗе? Если поступать так же на логистику?,0,
8846,8847,"Здравствуйте , на факультет филология нужно предоставить только результаты ЕГЭ , творческих дополнительных испытаний нет? При подачи документов на коммерцию без особых льгот , нужно предоставить только аттестат , результаты ЕГЭ ,снилс , паспорт , фотографии , нужно ещё какие-то документы предоставлять и сколько нужно фотографий?",0,
8847,8848,Добрый день!Возможно ли поступить на электроснабжение дистанционно.Есть диплом о среднеспец.обр.,0,
8848,8849,То есть сокращенное обучение совсем отменили?,0,
8849,8850,"Здравствуйте, при подаче заявления были не известны результаты егэ по физике , поэтому было указано 38 ,проходной балл, почему не изменены данные в рейтинговых списках",0,
8850,8851,"В прошлом году я решил поступить в НГТУ на специальность Технология продукции и организация общественного питания. Требуемые экзамены были: физика, русский и математика. Сейчас уже - вместо физики - химия.. Почему??",0,
8851,8852,Здравствуйте. При регистрации на сайте был выбор: среднее общее образование или среднее (полное) общее образование. Выбрала второй. Но при этом закончила 11 классов. Правильно ли это?,0,
8852,8853,"Здравствуйте я живу и учусь в Республике Казахстане. Меня интересуют ответы на следующие вопросы: 1. Через какое время будут известны результаты моего тестирования по результатам выездной комиссии? Как я могу их узнать, варианты получения и ознакомления с ними, в том числе вопросников своего тестирования для работы над ошибками? 2. Исходя из первого вопроса, возникает второй: количество попыток тестирования выездной комиссии? (к примеру, про тестировался в одном городе не понравились результаты тестирования, потом во втором, третьем и так далее, или один раз). 3. По результатам сдачи мною вступительных экзаменов непосредственно в городе Новосибирске, как будут распределяются гранты? Иностранцы имеют равные права или преимущество по грантам отдается гражданам России? 4 В соответствии с законодательством Российской Федерации разрешается подавать заявку на поступление в 5 различных вузов на три специальности. Вопрос: заявка на поступление подается по трем профилям или по трем специальностям? (к примеру, в специальности РЭФ-2 Электроника и нано электроника три профиля). Заранее благодарен!!",0,
